BMBF-467_S13_L001_R1_001.fq,10000,0.66,0.65,0.73,0.63,0.66,0.96,0.67,0.65
BMBF-467_S13_L001_R1_001.fq,50000,0.66,0.65,0.73,0.63,0.65,0.95,0.66,0.65
BMBF-467_S13_L001_R1_001.fq,100000,0.66,0.66,0.73,0.63,0.65,0.96,0.67,0.65
BMBF-467_S13_L001_R2_001.fq,500,0.56,0.57,0.62,0.53,0.57,0.83,0.57,0.54
BMBF-467_S13_L001_R2_001.fq,1000,0.58,0.58,0.65,0.56,0.58,0.83,0.59,0.58
BMBF-467_S13_L001_R2_001.fq,5000,0.59,0.59,0.65,0.57,0.59,0.86,0.6,0.58
BMBF-467_S13_L001_R2_001.fq,10000,0.6,0.59,0.66,0.57,0.59,0.87,0.61,0.59
BMBF-467_S13_L001_R2_001.fq,50000,0.59,0.59,0.66,0.57,0.59,0.86,0.6,0.58
BMBF-467_S13_L001_R2_001.fq,100000,0.6,0.59,0.66,0.57,0.59,0.87,0.61,0.59
BMBF-484_S14_L001_R1_001.fq,500,0.74,0.68,0.9,0.63,0.67,0.65,0.67,0.64
BMBF-484_S14_L001_R1_001.fq,1000,0.76,0.69,0.91,0.65,0.68,0.66,0.69,0.65
BMBF-484_S14_L001_R1_001.fq,5000,0.76,0.69,0.91,0.64,0.68,0.66,0.69,0.66
BMBF-484_S14_L001_R1_001.fq,10000,0.76,0.69,0.91,0.65,0.68,0.67,0.69,0.66
BMBF-484_S14_L001_R1_001.fq,50000,0.76,0.69,0.9,0.64,0.68,0.66,0.68,0.65
BMBF-484_S14_L001_R1_001.fq,100000,0.76,0.69,0.91,0.65,0.68,0.66,0.69,0.66
BMBF-484_S14_L001_R2_001.fq,500,0.59,0.56,0.75,0.51,0.56,0.54,0.57,0.52
BMBF-484_S14_L001_R2_001.fq,1000,0.64,0.59,0.78,0.55,0.58,0.56,0.57,0.56
BMBF-484_S14_L001_R2_001.fq,5000,0.66,0.6,0.79,0.56,0.59,0.57,0.59,0.57
BMBF-484_S14_L001_R2_001.fq,10000,0.67,0.6,0.8,0.56,0.6,0.58,0.6,0.58
BMBF-484_S14_L001_R2_001.fq,50000,0.66,0.6,0.78,0.56,0.59,0.57,0.6,0.57
BMBF-484_S14_L001_R2_001.fq,100000,0.67,0.61,0.8,0.57,0.6,0.58,0.6,0.58
BMBF-57_S1_L001_R1_001.fq,500,0.62,0.57,0.68,0.55,0.56,0.57,0.62,0.83
BMBF-57_S1_L001_R1_001.fq,1000,0.63,0.56,0.66,0.56,0.56,0.57,0.61,0.82
BMBF-57_S1_L001_R1_001.fq,5000,0.64,0.58,0.67,0.57,0.58,0.58,0.64,0.84
BMBF-57_S1_L001_R1_001.fq,10000,0.64,0.58,0.68,0.57,0.58,0.58,0.63,0.85
BMBF-57_S1_L001_R1_001.fq,50000,0.64,0.58,0.67,0.57,0.58,0.58,0.63,0.84
BMBF-57_S1_L001_R1_001.fq,100000,0.64,0.58,0.67,0.56,0.58,0.57,0.62,0.84
BMBF-57_S1_L001_R2_001.fq,500,0.54,0.49,0.57,0.48,0.48,0.49,0.53,0.73
BMBF-57_S1_L001_R2_001.fq,1000,0.57,0.5,0.59,0.5,0.51,0.51,0.55,0.74
BMBF-57_S1_L001_R2_001.fq,5000,0.58,0.53,0.62,0.52,0.53,0.53,0.58,0.77
BMBF-57_S1_L001_R2_001.fq,10000,0.59,0.54,0.62,0.52,0.54,0.53,0.58,0.78
BMBF-57_S1_L001_R2_001.fq,50000,0.59,0.53,0.62,0.52,0.53,0.53,0.58,0.77
BMBF-57_S1_L001_R2_001.fq,100000,0.59,0.53,0.62,0.52,0.53,0.53,0.58,0.78
BMBF-69_S2_L001_R1_001.fq,500,0.64,0.58,0.66,0.53,0.57,0.55,0.86,0.53
BMBF-69_S2_L001_R1_001.fq,1000,0.67,0.58,0.68,0.56,0.6,0.58,0.9,0.57
BMBF-69_S2_L001_R1_001.fq,5000,0.65,0.57,0.67,0.55,0.58,0.56,0.89,0.55
BMBF-69_S2_L001_R1_001.fq,10000,0.66,0.58,0.67,0.56,0.59,0.56,0.9,0.56
BMBF-69_S2_L001_R1_001.fq,50000,0.65,0.58,0.67,0.56,0.59,0.56,0.89,0.56
BMBF-69_S2_L001_R1_001.fq,100000,0.65,0.58,0.67,0.55,0.59,0.56,0.89,0.55
BMBF-69_S2_L001_R2_001.fq,500,0.57,0.5,0.59,0.49,0.51,0.49,0.79,0.48
BMBF-69_S2_L001_R2_001.fq,1000,0.57,0.51,0.59,0.5,0.53,0.51,0.78,0.5
BMBF-69_S2_L001_R2_001.fq,5000,0.58,0.52,0.6,0.5,0.53,0.5,0.8,0.5
BMBF-69_S2_L001_R2_001.fq,10000,0.59,0.52,0.61,0.51,0.54,0.51,0.82,0.51
BMBF-69_S2_L001_R2_001.fq,50000,0.58,0.52,0.61,0.5,0.53,0.51,0.81,0.5
BMBF-69_S2_L001_R2_001.fq,100000,0.59,0.52,0.61,0.51,0.54,0.51,0.81,0.51
BMBF-77_S3_L001_R1_001.fq,500,0.71,0.7,0.79,0.9,0.69,0.69,0.74,0.68
BMBF-77_S3_L001_R1_001.fq,1000,0.7,0.68,0.76,0.92,0.66,0.65,0.71,0.67
BMBF-77_S3_L001_R1_001.fq,5000,0.7,0.69,0.77,0.92,0.68,0.66,0.7,0.67
BMBF-77_S3_L001_R1_001.fq,10000,0.7,0.7,0.77,0.92,0.68,0.66,0.71,0.67
BMBF-77_S3_L001_R1_001.fq,50000,0.7,0.69,0.77,0.91,0.67,0.66,0.71,0.67
BMBF-77_S3_L001_R1_001.fq,100000,0.7,0.69,0.77,0.91,0.68,0.66,0.71,0.67
BMBF-77_S3_L001_R2_001.fq,500,0.65,0.64,0.71,0.84,0.64,0.63,0.66,0.63
BMBF-77_S3_L001_R2_001.fq,1000,0.62,0.61,0.68,0.83,0.6,0.58,0.64,0.6
BMBF-77_S3_L001_R2_001.fq,5000,0.64,0.64,0.71,0.84,0.62,0.6,0.65,0.62
BMBF-77_S3_L001_R2_001.fq,10000,0.65,0.65,0.72,0.85,0.63,0.61,0.66,0.63
BMBF-77_S3_L001_R2_001.fq,50000,0.65,0.64,0.72,0.85,0.63,0.61,0.66,0.62
BMBF-77_S3_L001_R2_001.fq,100000,0.65,0.65,0.72,0.85,0.63,0.62,0.66,0.62
BMBF-80_S4_L001_R1_001.fq,500,0.61,0.63,0.69,0.57,0.89,0.6,0.65,0.58
BMBF-80_S4_L001_R1_001.fq,1000,0.58,0.61,0.68,0.56,0.9,0.59,0.63,0.58
BMBF-80_S4_L001_R1_001.fq,5000,0.61,0.64,0.69,0.59,0.9,0.61,0.65,0.6
BMBF-80_S4_L001_R1_001.fq,10000,0.61,0.63,0.69,0.58,0.9,0.6,0.64,0.59
BMBF-80_S4_L001_R1_001.fq,50000,0.6,0.62,0.69,0.58,0.89,0.6,0.64,0.59
BMBF-80_S4_L001_R1_001.fq,100000,0.6,0.63,0.69,0.58,0.89,0.6,0.64,0.59
BMBF-80_S4_L001_R2_001.fq,500,0.54,0.56,0.62,0.51,0.81,0.55,0.58,0.52
BMBF-80_S4_L001_R2_001.fq,1000,0.53,0.55,0.61,0.52,0.8,0.54,0.57,0.52
BMBF-80_S4_L001_R2_001.fq,5000,0.56,0.58,0.64,0.53,0.83,0.56,0.59,0.55
BMBF-80_S4_L001_R2_001.fq,10000,0.56,0.58,0.64,0.54,0.84,0.56,0.6,0.55
BMBF-80_S4_L001_R2_001.fq,50000,0.56,0.58,0.64,0.53,0.83,0.55,0.59,0.54
BMBF-80_S4_L001_R2_001.fq,100000,0.56,0.58,0.64,0.54,0.83,0.56,0.59,0.54
